"Entity","Host","Timestamp","MetricId","Value","Unit"
"zq-wuliu-liping-5.80",,"2013/12/21 14:00:00","cpu.usage.average","1.86","%"
"zq-wuliu-liping-5.80",,"2013/12/21 12:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/21 10:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/21 8:00:00","cpu.usage.average","1.86","%"
"zq-wuliu-liping-5.80",,"2013/12/21 6:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/21 4:00:00","cpu.usage.average","1.87","%"
"zq-wuliu-liping-5.80",,"2013/12/21 2:00:00","cpu.usage.average","1.87","%"
"zq-wuliu-liping-5.80",,"2013/12/21 0:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/20 22:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/20 20:00:00","cpu.usage.average","1.87","%"
"zq-wuliu-liping-5.80",,"2013/12/20 18:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/20 16:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/20 14:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/20 12:00:00","cpu.usage.average","1.92","%"
"zq-wuliu-liping-5.80",,"2013/12/20 10:00:00","cpu.usage.average","1.92","%"
"zq-wuliu-liping-5.80",,"2013/12/20 8:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/20 6:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/20 4:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/20 2:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/20 0:00:00","cpu.usage.average","2","%"
"zq-wuliu-liping-5.80",,"2013/12/19 22:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/19 20:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/19 18:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/19 16:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/19 14:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/19 12:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/19 10:00:00","cpu.usage.average","1.92","%"
"zq-wuliu-liping-5.80",,"2013/12/19 8:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/19 6:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/19 4:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/19 2:00:00","cpu.usage.average","1.88","%"
"zq-wuliu-liping-5.80",,"2013/12/19 0:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/18 22:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/18 20:00:00","cpu.usage.average","1.87","%"
"zq-wuliu-liping-5.80",,"2013/12/18 18:00:00","cpu.usage.average","1.9","%"
"zq-wuliu-liping-5.80",,"2013/12/18 16:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/18 14:00:00","cpu.usage.average","1.89","%"
"zq-wuliu-liping-5.80",,"2013/12/18 12:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/18 10:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/18 8:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/18 6:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/18 4:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/18 2:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/18 0:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/17 22:00:00","cpu.usage.average","1.91","%"
"zq-wuliu-liping-5.80",,"2013/12/17 20:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/17 18:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/17 16:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/17 14:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/17 12:00:00","cpu.usage.average","1.96","%"
"zq-wuliu-liping-5.80",,"2013/12/17 10:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/17 8:00:00","cpu.usage.average","1.9","%"
"zq-wuliu-liping-5.80",,"2013/12/17 6:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/17 4:00:00","cpu.usage.average","1.93","%"
"zq-wuliu-liping-5.80",,"2013/12/17 2:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/17 0:00:00","cpu.usage.average","1.97","%"
"zq-wuliu-liping-5.80",,"2013/12/16 22:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/16 20:00:00","cpu.usage.average","1.96","%"
"zq-wuliu-liping-5.80",,"2013/12/16 18:00:00","cpu.usage.average","1.97","%"
"zq-wuliu-liping-5.80",,"2013/12/16 16:00:00","cpu.usage.average","1.94","%"
"zq-wuliu-liping-5.80",,"2013/12/16 14:00:00","cpu.usage.average","1.95","%"
"zq-wuliu-liping-5.80",,"2013/12/16 12:00:00","cpu.usage.average","1.95","%"
"Remote-Guo-3.110",,"2014/1/14 8:00:00","cpu.usage.average","6.51","%"
"Remote-Guo-3.110",,"2014/1/13 8:00:00","cpu.usage.average","10.84","%"
"Remote-Guo-3.110",,"2014/1/12 8:00:00","cpu.usage.average","9.17","%"
"Remote-Guo-3.110",,"2014/1/11 8:00:00","cpu.usage.average","8.81","%"
"Remote-Guo-3.110",,"2014/1/10 8:00:00","cpu.usage.average","8.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/15 6:00:00","cpu.usage.average","3.47","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/15 4:00:00","cpu.usage.average","3.23","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/15 2:00:00","cpu.usage.average","3.22","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/15 0:00:00","cpu.usage.average","3.41","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 22:00:00","cpu.usage.average","3.9","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 20:00:00","cpu.usage.average","3.2","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 18:00:00","cpu.usage.average","3.19","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 16:00:00","cpu.usage.average","3.28","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 14:00:00","cpu.usage.average","3.26","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 12:00:00","cpu.usage.average","3.29","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 10:00:00","cpu.usage.average","3.25","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 8:00:00","cpu.usage.average","3.26","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 6:00:00","cpu.usage.average","3.47","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 4:00:00","cpu.usage.average","3.22","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 2:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/14 0:00:00","cpu.usage.average","3.23","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 22:00:00","cpu.usage.average","3.72","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 20:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 18:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 16:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 14:00:00","cpu.usage.average","3.04","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 12:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 10:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 8:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 6:00:00","cpu.usage.average","3.46","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 4:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 2:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/13 0:00:00","cpu.usage.average","3.39","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 22:00:00","cpu.usage.average","3.43","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 20:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 18:00:00","cpu.usage.average","3.38","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 16:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 14:00:00","cpu.usage.average","3.35","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 12:00:00","cpu.usage.average","3.23","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 10:00:00","cpu.usage.average","3.4","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 8:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 6:00:00","cpu.usage.average","3.92","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 4:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 2:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/12 0:00:00","cpu.usage.average","3.22","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 22:00:00","cpu.usage.average","3.36","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 20:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 18:00:00","cpu.usage.average","3.31","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 16:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 14:00:00","cpu.usage.average","3.28","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 12:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 10:00:00","cpu.usage.average","3.28","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 8:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 6:00:00","cpu.usage.average","3.78","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 4:00:00","cpu.usage.average","3","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 2:00:00","cpu.usage.average","2.99","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/11 0:00:00","cpu.usage.average","3.19","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 22:00:00","cpu.usage.average","3.75","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 20:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 18:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 16:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 14:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 12:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 10:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 8:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 6:00:00","cpu.usage.average","3.31","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 4:00:00","cpu.usage.average","3.2","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 2:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/10 0:00:00","cpu.usage.average","3.29","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 22:00:00","cpu.usage.average","3.76","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 20:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 18:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 16:00:00","cpu.usage.average","3.45","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 14:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 12:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 10:00:00","cpu.usage.average","3.17","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 8:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 6:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 4:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 2:00:00","cpu.usage.average","3.07","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/9 0:00:00","cpu.usage.average","3.25","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 22:00:00","cpu.usage.average","3.76","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 20:00:00","cpu.usage.average","3.06","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 18:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 16:00:00","cpu.usage.average","3.3","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 14:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 12:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 10:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 8:00:00","cpu.usage.average","2.96","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 6:00:00","cpu.usage.average","3.2","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 4:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 2:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/8 0:00:00","cpu.usage.average","3.4","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 22:00:00","cpu.usage.average","3.74","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 20:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 18:00:00","cpu.usage.average","3.03","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 16:00:00","cpu.usage.average","3.44","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 14:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 12:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 10:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 8:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 6:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 4:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 2:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/7 0:00:00","cpu.usage.average","3.27","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 22:00:00","cpu.usage.average","3.65","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 20:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 18:00:00","cpu.usage.average","3.04","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 16:00:00","cpu.usage.average","3.35","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 14:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 12:00:00","cpu.usage.average","3.04","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 10:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 8:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 6:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 4:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 2:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/6 0:00:00","cpu.usage.average","3.23","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 22:00:00","cpu.usage.average","3.33","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 20:00:00","cpu.usage.average","3.17","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 18:00:00","cpu.usage.average","3.43","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 16:00:00","cpu.usage.average","3.48","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 14:00:00","cpu.usage.average","3.39","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 12:00:00","cpu.usage.average","3.27","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 10:00:00","cpu.usage.average","3.71","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 8:00:00","cpu.usage.average","3.26","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 6:00:00","cpu.usage.average","3.49","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 4:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 2:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/5 0:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 22:00:00","cpu.usage.average","3.37","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 20:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 18:00:00","cpu.usage.average","3.29","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 16:00:00","cpu.usage.average","3.46","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 14:00:00","cpu.usage.average","3.4","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 12:00:00","cpu.usage.average","3.2","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 10:00:00","cpu.usage.average","3.56","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 8:00:00","cpu.usage.average","3.32","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 6:00:00","cpu.usage.average","3.45","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 4:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 2:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/4 0:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 22:00:00","cpu.usage.average","3.76","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 20:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 18:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 16:00:00","cpu.usage.average","3.42","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 14:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 12:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 10:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 8:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 6:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 4:00:00","cpu.usage.average","3.21","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 2:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/3 0:00:00","cpu.usage.average","3.27","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 22:00:00","cpu.usage.average","3.72","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 20:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 18:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 16:00:00","cpu.usage.average","3.36","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 14:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 12:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 10:00:00","cpu.usage.average","3.12","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 8:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 6:00:00","cpu.usage.average","3.1","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 4:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 2:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/2 0:00:00","cpu.usage.average","3.14","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 22:00:00","cpu.usage.average","3.59","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 20:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 18:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 16:00:00","cpu.usage.average","3.34","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 14:00:00","cpu.usage.average","3.11","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 12:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 10:00:00","cpu.usage.average","3.03","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 8:00:00","cpu.usage.average","2.96","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 6:00:00","cpu.usage.average","3.03","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 4:00:00","cpu.usage.average","2.98","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 2:00:00","cpu.usage.average","2.95","%"
"SW-liyongcan_weichai IBUS-5.97",,"2014/1/1 0:00:00","cpu.usage.average","3.15","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 22:00:00","cpu.usage.average","3.93","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 20:00:00","cpu.usage.average","2.98","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 18:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 16:00:00","cpu.usage.average","3.13","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 14:00:00","cpu.usage.average","3.16","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 12:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 10:00:00","cpu.usage.average","2.93","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 8:00:00","cpu.usage.average","3.17","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 6:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 4:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 2:00:00","cpu.usage.average","2.95","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/31 0:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 22:00:00","cpu.usage.average","3.45","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 20:00:00","cpu.usage.average","2.86","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 18:00:00","cpu.usage.average","2.86","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 16:00:00","cpu.usage.average","2.88","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 14:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 12:00:00","cpu.usage.average","3.07","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 10:00:00","cpu.usage.average","3.08","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 8:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 6:00:00","cpu.usage.average","3.03","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 4:00:00","cpu.usage.average","3.02","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 2:00:00","cpu.usage.average","3.05","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/30 0:00:00","cpu.usage.average","3.18","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/29 22:00:00","cpu.usage.average","3.25","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/29 20:00:00","cpu.usage.average","3.09","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/29 18:00:00","cpu.usage.average","3.22","%"
"SW-liyongcan_weichai IBUS-5.97",,"2013/12/29 16:00:00","cpu.usage.average","3.05","%"
